trait	rank	n	expected	observed	low	high
"NightSleepChange"	447	1428812	3.50515362579464	3.4275106057326	3.46533798274431	3.54589054938924
"NightSleepChange"	451	1428812	3.50128029370412	3.42146966377203	3.46163982393559	3.54183387424362
"NightSleepChange"	455	1428812	3.49744120146122	3.41955061481695	3.45797360544719	3.53781388218729
"NightSleepChange"	459	1428812	3.49363574901316	3.41441520407674	3.45433877717874	3.53382991945601
"NightSleepChange"	463	1428812	3.48986335194415	3.41159158196323	3.45073480315949	3.52988134955986
"NightSleepChange"	467	1428812	3.48612344093669	3.40810545908438	3.44716116106763	3.52596755268093
"NightSleepChange"	471	1428812	3.48241546125593	3.40112636169601	3.44361734177001	3.52208792509716
"NightSleepChange"	476	1428812	3.47782456774577	3.39669536871421	3.43922875091929	3.51728554657359
"NightSleepChange"	480	1428812	3.47418647751252	3.39499788020012	3.43575023673604	3.51348067220612
"NightSleepChange"	484	1428812	3.47057861060018	3.39355199084988	3.43229997654037	3.50970810968938
"NightSleepChange"	488	1428812	3.46700046898465	3.3847613856347	3.42887751254529	3.50596731782974
"NightSleepChange"	493	1428812	3.46256885418557	3.37770306476123	3.42463784143287	3.50133520274762
"NightSleepChange"	497	1428812	3.4590558361878	3.37452086134821	3.42127630185465	3.49766398506726
"NightSleepChange"	502	1428812	3.45470415166277	3.37279293574654	3.41711142985985	3.49311723712564
"NightSleepChange"	506	1428812	3.45125392909218	3.36686901121392	3.41380867222573	3.48951306636491
"NightSleepChange"	511	1428812	3.44697934259627	3.36183134072571	3.4097159920458	3.48504861228094
"NightSleepChange"	515	1428812	3.44358970992075	3.35483327316014	3.4064699852333	3.4815090960759
"NightSleepChange"	520	1428812	3.43938953712601	3.35360313627217	3.40244702390419	3.47712402517236
"NightSleepChange"	524	1428812	3.43605840300434	3.3498654518425	3.39925584054417	3.47364689663724
"NightSleepChange"	529	1428812	3.43193009737576	3.34664756943254	3.39530025035296	3.46933844958798
"NightSleepChange"	534	1428812	3.42784066525872	3.34484138825883	3.39138111748469	3.46507143135999
"NightSleepChange"	538	1428812	3.42459662043156	3.3397000418055	3.38827161002426	3.46168711723593
"NightSleepChange"	543	1428812	3.42057534649864	3.33468736016994	3.3844164258514	3.4574927074342
"NightSleepChange"	548	1428812	3.41659096550705	3.33047950445008	3.38059587046761	3.45333758335675
"NightSleepChange"	553	1428812	3.41264280666206	3.32509111703854	3.37680932413101	3.44922101966551
"NightSleepChange"	558	1428812	3.40873021729901	3.32405402002998	3.37305618363137	3.44514231087609
"NightSleepChange"	563	1428812	3.4048525622358	3.32375737641066	3.36933586170633	3.44110077064092
"NightSleepChange"	568	1428812	3.40100922315404	3.32188150159893	3.36564778648332	3.43709573106438
"NightSleepChange"	573	1428812	3.39719959800728	3.32047762281611	3.36199140094558	3.43312654204827
"NightSleepChange"	578	1428812	3.39342310045502	3.31846028775709	3.35836616242126	3.42919257066603
"NightSleepChange"	583	1428812	3.38967915932115	3.31528476673297	3.35477154209429	3.42529320056416
"NightSleepChange"	588	1428812	3.38596721807543	3.31186683574349	3.35120702453591	3.42142783138951
"NightSleepChange"	594	1428812	3.38155436572859	3.30876639877262	3.34696863249946	3.41683344711982
"NightSleepChange"	599	1428812	3.37791093427677	3.30709318216645	3.34346858984902	3.4130408421152
"NightSleepChange"	604	1428812	3.37429781458584	3.303556236861	3.33999708544866	3.40928041819149
"NightSleepChange"	610	1428812	3.3700013790648	3.30136018495806	3.33586829829551	3.4048096307217
"NightSleepChange"	615	1428812	3.36645320179673	3.29789530662233	3.33245796095875	3.40111812715885
"NightSleepChange"	621	1428812	3.36223330318446	3.29598167985956	3.328401280811	3.39672854310594
"NightSleepChange"	626	1428812	3.35874777498977	3.29403627471638	3.32504998222899	3.39310349088283
"NightSleepChange"	632	1428812	3.35460173412785	3.29207912372161	3.32106292190114	3.38879222680639
"NightSleepChange"	637	1428812	3.35117668102953	3.28947562168271	3.31776864320338	3.38523128693957
"NightSleepChange"	643	1428812	3.34710195701587	3.28660607087304	3.31384884230959	3.38099560995138
"NightSleepChange"	649	1428812	3.34306510859911	3.28363433868608	3.30996477614229	3.37680006096054
"NightSleepChange"	655	1428812	3.33906543813243	3.27722544804717	3.30611579597879	3.37264389033015
"NightSleepChange"	660	1428812	3.33576028913682	3.27335753962857	3.30293465844298	3.36920996904393
"NightSleepChange"	666	1428812	3.33182702920851	3.2718232188974	3.29914837554197	3.3651241134816
"NightSleepChange"	672	1428812	3.32792907201447	3.26770195635975	3.29539543382417	3.36107562257002
"NightSleepChange"	678	1428812	3.32406578947276	3.26311767848167	3.29167524851249	3.35706382225694
"NightSleepChange"	684	1428812	3.32023657011536	3.2572803661286	3.28798725011609	3.35308805652528
"NightSleepChange"	690	1428812	3.31644081850734	3.25564207318921	3.28433088390145	3.34914768675629
"NightSleepChange"	697	1428812	3.31205396825922	3.25379953375253	3.28010438259003	3.34459449657685
"NightSleepChange"	703	1428812	3.30832876044209	3.25053346353327	3.27651471695392	3.34072870643031
"NightSleepChange"	709	1428812	3.30463523443573	3.24727872502314	3.2729550185799	3.3368963979757
"NightSleepChange"	715	1428812	3.30097285589221	3.24496024928221	3.26942478901234	3.3330969988239
"NightSleepChange"	722	1428812	3.29673875358969	3.24069862784221	3.26534278531513	3.32870521671223
"NightSleepChange"	728	1428812	3.29314209136126	3.23863831546896	3.26187475318424	3.3249752259499
"NightSleepChange"	735	1428812	3.28898328889293	3.23431207747984	3.25786403495153	3.32066295471801
"NightSleepChange"	741	1428812	3.28545002616198	3.23044323215783	3.25445603707926	3.31699989281333
"NightSleepChange"	748	1428812	3.28136389202274	3.22565021507781	3.25051414655964	3.31276431698663
"NightSleepChange"	755	1428812	3.2773158449076	3.22134742894675	3.24660834334698	3.30856892431752
"NightSleepChange"	761	1428812	3.27387587063019	3.21655953404907	3.24328873559119	3.30500428539653
"NightSleepChange"	768	1428812	3.26989670486998	3.21349488982239	3.2394482204849	3.30088153941176
"NightSleepChange"	775	1428812	3.26595366692398	3.21148023301614	3.2356419606249	3.29679688288493
"NightSleepChange"	782	1428812	3.262046106664	3.2078458364593	3.23186934771088	3.29274962146725
"NightSleepChange"	789	1428812	3.25817339135428	3.20603649060585	3.22812978953763	3.28873907958461
"NightSleepChange"	796	1428812	3.2543349050366	3.20259325789037	3.22442270943146	3.28476459976764
"NightSleepChange"	803	1428812	3.25053004794229	3.19832194096411	3.22074754571104	3.28082554201139
"NightSleepChange"	810	1428812	3.24675823592981	3.19534476588996	3.21710375117154	3.27692128316298
"NightSleepChange"	817	1428812	3.24301889994652	3.19218297503245	3.21349079259067	3.2730512163359
"NightSleepChange"	825	1428812	3.23878442903867	3.18922864586579	3.20939878930121	3.26866939293357
"NightSleepChange"	832	1428812	3.23511283546367	3.18570444801608	3.20585017445048	3.2648706234484
"NightSleepChange"	839	1428812	3.2314720220771	3.18390459441326	3.20233080558506	3.26110423840979
"NightSleepChange"	847	1428812	3.22734812657425	3.18107899975922	3.19834386579666	3.25683875402443
"NightSleepChange"	854	1428812	3.22377156356845	3.17562876463538	3.19488556523391	3.25313994577853
"NightSleepChange"	862	1428812	3.21971980723516	3.17332667245393	3.19096720726671	3.24895031853858
"NightSleepChange"	870	1428812	3.21570550268047	3.1701830978382	3.18708446637927	3.24480006005073
"NightSleepChange"	877	1428812	3.21222316858939	3.16848983479597	3.18371577830495	3.24120030418063
"NightSleepChange"	885	1428812	3.20827725177346	3.16696514316458	3.17989809652184	3.23712191033163
"NightSleepChange"	893	1428812	3.20436686423497	3.16328734559311	3.17611422576879	3.23308084003086
"NightSleepChange"	901	1428812	3.20049137186365	3.1588790189313	3.17236357001431	3.22907641906367
"NightSleepChange"	909	1428812	3.19665015737515	3.15637734194288	3.16864554888111	3.2251079912845
"NightSleepChange"	917	1428812	3.19284261972097	3.15051302088908	3.1649595971019	3.22117491797759
"NightSleepChange"	925	1428812	3.18906817352401	3.14650925292113	3.16130516399879	3.21727657724592
"NightSleepChange"	934	1428812	3.18486076673411	3.14365604453347	3.15723093384463	3.21293170669631
"NightSleepChange"	942	1428812	3.18115476466652	3.1397009319212	3.15364171322484	3.20910518119228
"NightSleepChange"	950	1428812	3.17748011994617	3.1369383900545	3.15008237908038	3.20531154694508
"NightSleepChange"	959	1428812	3.17338297180512	3.13119632990014	3.14611323532127	3.2010823289873
"NightSleepChange"	967	1428812	3.16977323065463	3.12826190051707	3.14261577982765	3.19735675200443
"NightSleepChange"	976	1428812	3.16574781528867	3.12493062985363	3.13871504011377	3.19320273662146
"NightSleepChange"	985	1428812	3.16175936854507	3.12182934367329	3.13484956477727	3.18908746583631
"NightSleepChange"	994	1428812	3.15780721757337	3.11871750861237	3.13101871948967	3.18501022632766
"NightSleepChange"	1002	1428812	3.15432413538961	3.11617055660713	3.12764209638668	3.18141737958894
"NightSleepChange"	1011	1428812	3.15043877116788	3.11080982742866	3.12387499234925	3.17741009906754
"NightSleepChange"	1020	1428812	3.14658785890505	3.10692599917273	3.12014077921231	3.17343889609717
"NightSleepChange"	1030	1428812	3.14234873806515	3.10525982103617	3.11602953461792	3.16906798199526
"NightSleepChange"	1039	1428812	3.13856858814809	3.09998153941831	3.11236289893504	3.1651708570097
"NightSleepChange"	1048	1428812	3.13482105738087	3.09466833441767	3.10872742403876	3.16130786899166
"NightSleepChange"	1057	1428812	3.13110558763087	3.09074251709488	3.10512258279457	3.15747842729135
"NightSleepChange"	1067	1428812	3.12701422923376	3.08772160047007	3.10115250744852	3.15326213707026
"NightSleepChange"	1076	1428812	3.12336467429572	3.08240522506097	3.09761066541073	3.14950164333535
"NightSleepChange"	1086	1428812	3.11934526122877	3.0792465688501	3.09370936689622	3.14536059410845
"NightSleepChange"	1096	1428812	3.11536270712248	3.07595498592345	3.08984331476069	3.14125808069985
"NightSleepChange"	1105	1428812	3.11180936881175	3.07251825419731	3.08639347957856	3.13759818117547
"NightSleepChange"	1115	1428812	3.10789501620295	3.06849432903614	3.08259266438626	3.13356695119039
"NightSleepChange"	1125	1428812	3.10401562924755	3.06494439337967	3.07882530473368	3.1295722563612
"NightSleepChange"	1135	1428812	3.10017058879825	3.06121067565728	3.07509081469318	3.12561344275083
"NightSleepChange"	1145	1428812	3.09635929200864	3.05608030134255	3.07138862362335	3.12168987379274
"NightSleepChange"	1155	1428812	3.09258115176601	3.05193637092185	3.06771817564121	3.11780092968173
"NightSleepChange"	1166	1428812	3.08846281116261	3.04629151842169	3.06371670010555	3.11356236289873
"NightSleepChange"	1176	1428812	3.08475245555825	3.04369755462825	3.06011116602322	3.10974418478991
"NightSleepChange"	1187	1428812	3.08070734646585	3.03923297581522	3.05617983424803	3.10558205571215
"NightSleepChange"	1197	1428812	3.07706238606975	3.035887045583	3.05263695008866	3.10183212292599
"NightSleepChange"	1208	1428812	3.07308794959565	3.03300460306946	3.04877333694713	3.0977437327426
"NightSleepChange"	1219	1428812	3.06914955549846	3.027857818924	3.04494426953862	3.09369293808601
"NightSleepChange"	1230	1428812	3.06524655594447	3.0239321518003	3.04114913345306	3.0896790561826
"NightSleepChange"	1241	1428812	3.06137832041098	3.0176473443782	3.03738733055507	3.08570142265984
"NightSleepChange"	1252	1428812	3.05754423507496	3.01249506164699	3.03365827841362	3.0817593908916
"NightSleepChange"	1263	1428812	3.05374370222851	3.00854132884614	3.02996140975639	3.07785233137241
"NightSleepChange"	1274	1428812	3.04997613971957	3.00531075436295	3.02629617194778	3.07397963111891
"NightSleepChange"	1285	1428812	3.04624098041684	3.00102179311017	3.02266202648908	3.07014069309731
"NightSleepChange"	1297	1428812	3.04220256791383	2.99722937189881	3.01873234850472	3.06599058334517
"NightSleepChange"	1308	1428812	3.03853339147989	2.99134873777489	3.01516153384996	3.06222037705941
"NightSleepChange"	1320	1428812	3.03456569446314	2.98566430673621	3.01129974141326	3.05814391556188
"NightSleepChange"	1332	1428812	3.03063391824424	2.98179064819191	3.00747244169815	3.05410485447682
"NightSleepChange"	1344	1428812	3.02673741825002	2.97972575073016	3.00367902197587	3.05010251600588
"NightSleepChange"	1356	1428812	3.0228755671027	2.97234465868083	2.99991888572727	3.04613624058087
"NightSleepChange"	1368	1428812	3.01904775401374	2.9686036557635	2.99619145207543	3.04220538621649
"NightSleepChange"	1380	1428812	3.015253384204	2.96451022525357	2.99249615524296	3.03830932789149
"NightSleepChange"	1392	1428812	3.01149187834914	2.96047087742204	2.98883244403262	3.0344474569568
"NightSleepChange"	1405	1428812	3.00745334548161	2.95656305332888	2.98489844442763	3.03030165574502
"NightSleepChange"	1417	1428812	3.00375851016275	2.95249149440599	2.98129882726043	3.02650912213358
"NightSleepChange"	1430	1428812	2.9997909293252	2.94816087021193	2.97743304969201	3.02243709818722
"NightSleepChange"	1443	1428812	2.99585926719144	2.94508832705858	2.9736018178859	3.01840241345815
"NightSleepChange"	1455	1428812	2.99226136343613	2.94039493423264	2.97009542695642	3.01471064513531
"NightSleepChange"	1468	1428812	2.98839697909955	2.93699708578308	2.9663289179124	3.01074588118018
"NightSleepChange"	1482	1428812	2.98427343320313	2.93194778788773	2.96230933871248	3.00651572076318
"NightSleepChange"	1495	1428812	2.9804791696439	2.9280738293989	2.95861031060374	3.00262380747077
"NightSleepChange"	1508	1428812	2.97671776820701	2.92394969478824	2.95494291565299	2.99876602689676
"NightSleepChange"	1522	1428812	2.97270313232502	2.92059804368318	2.95102817319631	2.99464898776157
"NightSleepChange"	1535	1428812	2.96900819625136	2.91661206051946	2.94742477408118	2.99086022517435
"NightSleepChange"	1549	1428812	2.9650638793264	2.91140681325444	2.94357774924117	2.98681619347411
"NightSleepChange"	1563	1428812	2.96115506300309	2.90686560457723	2.93976492032107	2.98280901046419
"NightSleepChange"	1577	1428812	2.95728111393528	2.90488646510039	2.93598568290736	2.97883801270954
"NightSleepChange"	1591	1428812	2.95344141557582	2.90198307928837	2.93223944849476	2.97490255450566
"NightSleepChange"	1605	1428812	2.94963536758768	2.89877205317922	2.92852564393227	2.9710020072529
"NightSleepChange"	1619	1428812	2.94586238528061	2.89551630296582	2.92484371089312	2.96713575885819
"NightSleepChange"	1634	1428812	2.94185595020775	2.8935201227	2.92093353249579	2.96303073410561
"NightSleepChange"	1648	1428812	2.93814966575316	2.88910067069646	2.91731590418308	2.95923365436086
"NightSleepChange"	1663	1428812	2.93421343504406	2.88650119179562	2.91347342218059	2.95520142297371
"NightSleepChange"	1678	1428812	2.93031256017817	2.88312671367275	2.90966504125488	2.95120584246322
"NightSleepChange"	1693	1428812	2.92644641166202	2.87845656936839	2.9058901596854	2.94724625449257
"NightSleepChange"	1708	1428812	2.92261437666563	2.87610591127082	2.90214819156164	2.9433220182795
"NightSleepChange"	1723	1428812	2.91881585843954	2.87165566783847	2.89843856623354	2.93943250997828
"NightSleepChange"	1738	1428812	2.91505027575705	2.86879529941062	2.89476072778562	2.93557712208854
"NightSleepChange"	1754	1428812	2.91106931880168	2.86589623762571	2.89087212624904	2.93150165020221
"NightSleepChange"	1769	1428812	2.90737002486843	2.86032552078412	2.8872582796322	2.92771491989248
"NightSleepChange"	1785	1428812	2.90345853672752	2.85522036832339	2.88343675024808	2.92371138818213
"NightSleepChange"	1801	1428812	2.8995819633119	2.8506854146555	2.8796489388995	2.91974400493413
"NightSleepChange"	1817	1428812	2.89573968682047	2.84639547654388	2.87589425411243	2.91581212504154
"NightSleepChange"	1833	1428812	2.89193110570604	2.84257950014271	2.87217211986256	2.91191512048964
"NightSleepChange"	1850	1428812	2.88792075336779	2.83879975768618	2.86825239058394	2.90781208244895
"NightSleepChange"	1866	1428812	2.88417983564236	2.8348209862264	2.86459563582602	2.90398509478107
"NightSleepChange"	1883	1428812	2.88024010414647	2.83101369477137	2.86074415411183	2.89995512285574
"NightSleepChange"	1900	1428812	2.87633579112846	2.82802795427549	2.85692690844353	2.89596178746658
"NightSleepChange"	1917	1428812	2.87246626542883	2.82432586389801	2.85314329386111	2.89200443030665
"NightSleepChange"	1934	1428812	2.86863091261012	2.82121291828184	2.84939272132067	2.88808241063037
"NightSleepChange"	1951	1428812	2.86482913437139	2.81556979212224	2.84567461714051	2.88419510463487
