phenotype	Batch	Genotype	value	n_flies	n_retained	mad	q25	q75	metric	contrast	family	selection_class
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP627"	0.631666666666667	17	17	0.175441	0.443218390804598	0.706896551724138	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP630"	0.827442528735632	14	14	0.0877205000000001	0.725747126436782	0.848706896551724	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP707"	0.700775862068966	18	18	0.261926	0.481666666666667	0.837787356321839	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP721"	0.615402298850575	21	21	0.206797137931034	0.53632183908046	0.79	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP748"	0.715718390804598	14	14	0.1470245	0.586666666666667	0.766997126436782	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP757"	0.495775862068966	16	16	0.219450362068966	0.396163793103448	0.665416666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP776"	0.78	23	23	0.116137	0.673965517241379	0.824109195402299	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch22_DGRP"	"DGRP783"	0.771666666666667	26	26	0.118948827586207	0.691738505747127	0.851221264367816	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"DGRP73"	0.465	16	16	0.1124305	0.40375	0.540416666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"DGRP161"	0.3975	20	20	0.160615	0.286666666666667	0.481666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"DGRP761"	0.41	17	17	0.113666	0.32	0.475	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"DGRP801"	0.450833333333334	24	24	0.0420070000000001	0.4325	0.4975	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"DGRP805"	0.795833333333333	26	26	0.1074885	0.718333333333333	0.860833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"DGRP818"	0.62	18	18	0.1964445	0.49125	0.74	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"DGRP819"	0.535	31	31	0.212506	0.3975	0.6625	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch23_DGRP"	"CS"	0.575	27	27	0.091427	0.534166666666667	0.669166666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"CS"	0.568333333333333	23	23	0.09884	0.508333333333333	0.6725	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP69"	0.579166666666667	16	16	0.214977	0.434583333333333	0.720416666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP181"	0.561666666666667	25	25	0.22239	0.415	0.711666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP195"	0.656666666666667	11	11	0.0963690000000001	0.595833333333333	0.718333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP336"	0.341666666666667	14	14	0.1445535	0.27125	0.539166666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP812"	0.683333333333333	17	17	0.143318	0.57	0.761666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP850"	0.71	19	19	0.128492	0.609166666666667	0.755833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP855"	0.428333333333333	22	22	0.1198435	0.354583333333333	0.54375	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP857"	0.665	28	28	0.101311	0.6125	0.759166666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP861"	0.445833333333333	20	20	0.2162125	0.32375	0.629583333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP879"	0.456666666666667	19	19	0.128492	0.405	0.6525	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch24_DGRP"	"DGRP900"	0.535	28	28	0.1025465	0.44625	0.59	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"CS"	0.658333333333333	29	29	0.0741300000000001	0.575	0.685	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP382"	0.383333333333333	12	12	0.200151	0.29125	0.53625	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP391"	0.461666666666667	21	21	0.242158	0.298333333333333	0.605	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP508"	0.676666666666667	7	7	0.113666	0.629166666666667	0.748333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP513"	0.62	16	16	0.1346695	0.519583333333333	0.650416666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP589"	0.916666666666667	21	21	0.076601	0.841666666666667	0.955	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP765"	0.605	27	27	0.205093	0.4525	0.694166666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP802"	0.813333333333334	23	23	0.0963690000000001	0.749166666666667	0.888333333333334	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP810"	0.445	30	30	0.0901915	0.395	0.527916666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP821"	0.790833333333333	14	14	0.1272565	0.66	0.864583333333334	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch25_DGRP"	"DGRP911"	0.585	24	24	0.128492	0.449166666666667	0.626666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"CS"	0.61	31	31	0.138376	0.510833333333333	0.6875	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP26"	0.405833333333333	30	30	0.042007	0.374166666666667	0.425833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP83"	0.67	17	17	0.116137	0.595	0.748333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP189"	0.676666666666667	27	27	0.165557	0.526666666666667	0.753333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP195"	0.673333333333333	22	22	0.165557	0.555	0.745	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP235"	0.648333333333333	17	17	0.116137	0.57	0.711666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP309"	0.571666666666667	29	29	0.168028	0.451666666666667	0.683333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP319"	0.721666666666667	11	11	0.135905	0.58	0.788333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP320"	0.435	23	23	0.242158	0.33	0.605833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP332"	0.410833333333333	26	26	0.1445535	0.318333333333333	0.507916666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP382"	0.5225	20	20	0.1445535	0.38875	0.604583333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP391"	0.431666666666667	29	29	0.0864850000000001	0.373333333333333	0.49	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch26_DGRP"	"DGRP491"	0.553333333333333	31	31	0.128492	0.489166666666667	0.645833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"CS"	0.548333333333333	29	29	0.138376	0.45	0.626666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP40"	0.680833333333333	20	20	0.1445535	0.558333333333333	0.762916666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP336"	0.54	10	10	0.0642460000000001	0.502916666666667	0.579583333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP513"	0.670833333333333	24	24	0.1692635	0.583333333333333	0.800416666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP517"	0.513333333333334	26	26	0.1420825	0.455833333333333	0.615833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP630"	0.490833333333333	28	28	0.182854	0.370416666666667	0.607916666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP748"	0.560833333333333	28	28	0.1593795	0.408333333333333	0.648333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP765"	0.556666666666667	30	30	0.126021	0.447083333333333	0.636666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch27_DGRP"	"DGRP821"	0.750833333333333	16	16	0.1272565	0.654166666666667	0.790416666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch28_DGRP"	"CS"	0.51	27	27	0.205093	0.379166666666667	0.635	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch28_DGRP"	"DGRP409"	0.443333333333333	20	20	0.1173725	0.369583333333333	0.494583333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch28_DGRP"	"DGRP83"	0.4975	2	2	0.0555975000000001	0.47875	0.51625	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch28_DGRP"	"DGRP437"	0.655	27	27	0.09884	0.58	0.703333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch28_DGRP"	"DGRP757"	0.46	24	24	0.0951335	0.397083333333333	0.52375	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch28_DGRP"	"DGRP386"	0.57	25	25	0.14826	0.488333333333333	0.67	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"CS"	0.641666666666667	26	26	0.126021	0.559583333333333	0.720833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP239"	0.341666666666667	26	26	0.101311	0.29	0.466666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP319"	0.615	25	25	0.185325	0.491666666666667	0.74	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP321"	0.640833333333333	30	30	0.1618505	0.566666666666667	0.755416666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP336"	0.436666666666667	24	24	0.1692635	0.319583333333333	0.537916666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP338"	0.693333333333333	25	25	0.182854	0.536666666666667	0.806666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP356"	0.413333333333333	25	25	0.133434	0.361666666666667	0.533333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP528"	0.633333333333333	30	30	0.106253	0.56	0.682083333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch29_DGRP"	"DGRP837"	0.718333333333333	23	23	0.153202	0.65	0.834166666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"CS"	0.555	17	17	0.177912	0.463333333333333	0.683333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"DGRP69"	0.544166666666667	16	16	0.1643215	0.459583333333333	0.670833333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"DGRP217"	0.515	23	23	0.0815430000000001	0.4675	0.579166666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"DGRP335"	0.176666666666667	8	8	0.1099595	0.111666666666667	0.244166666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"DGRP361"	0.405	10	10	0.237216	0.2725	0.575	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"DGRP441"	0.613333333333333	25	25	0.0593040000000001	0.573333333333333	0.65	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"DGRP492"	0.795	13	13	0.0889560000000001	0.703333333333333	0.833333333333333	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakAmplitude__State_D2_D6"	"Batch31_DGRP"	"DGRP535"	0.600833333333333	32	32	0.2359805	0.40625	0.711666666666667	"EveningPeakAmplitude"	"State_D2_D6"	"LD_profile"	"continuous"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP303"	0.25	12	28	1.11195	-0.125	1	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP335"	0	4	4	0.37065	-0.5	0.125	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP307"	0	24	24	0.7413	-0.625	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP362"	0	25	29	0	0	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP313"	0	23	31	0.7413	-0.25	0.75	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP358"	-0.5	16	22	0.7413	-1	-0.375	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP208"	-1	7	28	0.7413	-1	-0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP304"	0	19	27	0	0	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP324"	-0.75	20	29	1.11195	-1.5	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP360"	-1	19	23	1.4826	-1.25	0.25	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch1_DGRP"	"DGRP375"	0	9	22	0.7413	-0.5	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP774"	-1	18	26	0.7413	-1.5	-0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP301"	-2	13	23	0.7413	-2.5	-1.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4a_DGRP"	"DGRP705"	-0.5	22	29	0.7413	-0.5	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP799"	0	24	30	0.7413	-0.5	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP714"	0	16	19	0.7413	-0.5	0.125	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP705"	0	11	12	0.7413	-0.5	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP859"	-0.5	15	31	1.4826	-1	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"CS"	0	24	32	0.7413	-0.5	0.25	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP786"	-1.5	8	27	0.7413	-2	-1.375	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP852"	0	19	25	1.4826	-1.25	0.75	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch3_DGRP"	"DGRP365"	0	6	23	0.37065	0	0.375	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4a_DGRP"	"DGRP357"	-0.5	12	24	0.7413	-1	-0.375	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4a_DGRP"	"DGRP820"	0	17	27	0.7413	-0.5	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4b_DGRP"	"DGRP380"	-0.5	5	17	0.7413	-0.5	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4b_DGRP"	"DGRP555"	-0.5	23	29	0.7413	-1	-0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4b_DGRP"	"DGRP765"	-1	3	19	0	-1	-0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4b_DGRP"	"DGRP399"	-1	5	19	1.4826	-1.5	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4b_DGRP"	"DGRP730"	0	22	28	0.37065	-0.375	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP712"	-0.5	8	22	1.11195	-1	0.625	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP391"	-1.5	7	16	0.7413	-2	-0.25	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP707"	0	8	10	0.37065	-0.625	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP380"	0	8	22	0.7413	-0.5	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP437"	0	13	16	1.4826	-1	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP639"	-0.5	11	14	0.7413	-0.75	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP732"	0	12	28	0.7413	-0.5	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP374"	-0.5	23	26	0.7413	-1.25	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch4c_DGRP"	"DGRP486"	-1	11	22	0.7413	-1.5	-0.25	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP59"	0	11	27	1.4826	-1.25	0.25	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP101"	-0.5	24	27	0.7413	-1.125	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP318"	0	17	24	0.7413	0	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP335"	0	8	17	0.37065	0	0.75	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP338"	-0.5	13	14	0.7413	-1	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP584"	0	9	9	0.7413	-0.5	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP796"	0	9	22	0.7413	0	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"CS"	0.5	19	24	0.7413	0	1	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch6_DGRP"	"DGRP31"	0	20	24	0.7413	-0.5	0	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch5b_DGRP"	"DGRP843"	0	19	22	0	0	0.25	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
"EveningPeakOffset__D6_D1"	"Batch5b_DGRP"	"DGRP379"	-0.5	18	24	1.4826	-1.25	0.5	"EveningPeakOffset"	"D6_D1"	"LD_profile"	"conditional_phase"
