deleted_line	beta	se	p	trait	SNP	full_gls_beta	full_gls_p	delta_neglogp
"line_721"	-48.244209080332	9.66139727538442	5.92940931558875e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.155122881576791
"line_73"	-46.774929412669	9.66236537982849	1.29226500066117e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.183217269251232
"line_730"	-45.8750641230704	9.75744643338783	2.58201558979822e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.483824547214531
"line_732"	-47.1792487228837	9.67494649530551	1.08020202891557e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.105370675745466
"line_737"	-47.3302875563926	9.77470740549131	1.28462376864294e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.180641640324862
"line_738"	-47.5651709865444	9.64875247292416	8.23683977201282e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0123736950175655
"line_748"	-47.8654510069712	9.66129939517127	7.25727704621974e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0673606103545703
"line_75"	-47.571273044941	9.66433954620707	8.55105928314058e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.00388560441495844
"line_757"	-47.7536509065564	9.66396138909885	7.75573335395759e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0385114435255876
"line_761"	-47.7135102599192	9.66131851951097	7.86803053429625e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.032268276261596
"line_765"	-46.5607886752842	9.68144693522527	1.514749389532e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.252206473216464
"line_774"	-46.6343444093912	9.67379309967122	1.43063507430301e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.227394555336971
"line_776"	-48.0050540062052	9.6694911431819	6.88465393418887e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0902521981427462
"line_783"	-47.877937067267	9.65410639342914	7.07352995368153e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0784981159848464
"line_786"	-46.7782576870084	9.67249681499239	1.32335918637496e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.193543423544797
"line_787"	-47.6577686272191	9.64970271784578	7.86124292523393e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0326430960333601
"line_790"	-47.2888496867866	9.65611751057463	9.71652381059775e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0593766063332719
"line_796"	-47.0537247095391	9.65771565165337	1.10396936036358e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.114822707198959
"line_799"	-46.7948958171963	9.77448620247598	1.68911060827182e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.299523776545345
"line_801"	-47.486743539423	9.64842641783321	8.57918795111973e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.00531186944185702
"line_802"	-47.4026611519405	9.6642340777434	9.34473868135374e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0424328482388603
"line_805"	-46.967535699682	9.68168660393768	1.2273349166766e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.160828776792734
"line_808"	-48.0388460612318	9.6844954184366	7.03528442265423e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0808526531307452
"line_810"	-47.4965512877515	9.65168788575185	8.60760009004717e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.00674776850178738
"line_812"	-47.7266115600578	9.67955846403445	8.19522696448134e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0145733271892805
"line_818"	-47.3321787411229	9.65754965668263	9.53235279658862e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0510657944779416
"line_819"	-47.6593551430214	9.6663684853835	8.20487278278284e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.014062461254392
"line_820"	-47.4469884203724	9.64862237515547	8.76616582958108e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0146753690208721
"line_821"	-46.1203003098744	9.67711117129536	1.87997446428524e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.346017637352217
"line_822"	-47.6397930153175	9.65164064465322	7.97709701802394e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0262894389207133
"line_83"	-47.6976338993642	9.67732277214066	8.27342287144644e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0104490903568752
"line_832"	-47.6124684237109	9.65777892959438	8.22462541272255e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0130181856207674
"line_837"	-47.4091315913553	9.69780801334049	1.01532881323601e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0784723979437354
"line_843"	-47.3303311827299	9.64955863693182	9.34645353542446e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0425125383574612
"line_85"	-48.4932781719693	9.66996909229681	5.30796036936914e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.203206641277128
"line_850"	-47.9076063298874	9.66459155687958	7.15813647849788e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0733343384440159
"line_852"	-46.3797413037979	9.68670258546034	1.6846816786158e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.298383539890751
"line_855"	-47.4952263678391	9.64841914928426	8.54055975306765e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.00335202260071554
"line_857"	-46.2475501483828	9.68234594503156	1.78388602534066e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.323232790396431
"line_859"	-47.5310394991428	9.65250115083949	8.46974945666214e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.000263749252488843
"line_861"	-47.5163073212016	9.64847099193192	8.44682838905615e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.00144064204524685
"line_879"	-48.4925600662017	9.68587210550887	5.54214895379381e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.184456118988046
"line_88"	-48.1084961982176	9.72340444115135	7.50952096596822e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.05252207877954
"line_890"	-47.4686347935763	9.6612965357877	8.95661809194577e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0240097434717894
"line_897"	-47.6362817632951	9.65868320932332	8.14067547523093e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.0174738708124718
"line_900"	-47.6807238114804	9.70502611385919	8.96965536716964e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0246414439420466
"line_907"	-47.6266816800126	9.65794151415225	8.16636189042432e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	0.01610569125239
"line_908"	-47.2343200681492	9.6516411445748	9.88490930174228e-07	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.0668383759063351
"line_91"	-46.8194544562184	9.68473855868731	1.33578707466633e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.197602923907194
"line_911"	-46.1412367313503	9.69418259492429	1.93897189051375e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.359437200185449
"line_913"	-46.7657704209418	9.84192227377636	2.01722794314127e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.376620662558945
"line_93"	-47.1730711327767	9.67644377225305	1.08785231686261e-06	"NightSleepChange"	"3R_29419559"	-47.5089454775218	8.4748947408986e-07	-0.108435628094729
"line_100"	-0.069215577304275	0.0162904880573215	2.14886206955069e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0206967949048078
"line_101"	-0.0686166709013971	0.016296305379748	2.54731583113818e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0945710495454364
"line_105"	-0.0692155773042769	0.0162904880573215	2.14886206954962e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0206967949045902
"line_109"	-0.0690703832181654	0.0162924471952225	2.24106815077278e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0389433184794266
"line_129"	-0.0699404694845362	0.0162925760153359	1.76448599973593e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0648935283179659
"line_136"	-0.069225714711867	0.0162910607145797	2.14433083366018e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0197800452881278
"line_142"	-0.0699578823524474	0.0162975258718116	1.7663580109166e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0644330128154111
"line_149"	-0.0694353371345107	0.016296882733157	2.03831898261008e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.00223959610416902
"line_161"	-0.0690215117811396	0.0162908340254728	2.26696561486314e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0439331877052389
"line_176"	-0.0690605885593123	0.0163015703472075	2.27093806919575e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0446935455960471
"line_181"	-0.0682028559278112	0.0163070123350863	2.88416186634253e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.148507885288256
"line_189"	-0.0693477772490501	0.0162900025049786	2.07118045171538e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.00470619334306566
"line_195"	-0.0695749023868457	0.0162913408893727	1.94888660473783e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0217251745449945
"line_208"	-0.0691759886888766	0.0162903620745945	2.17197264780246e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0253426066412761
"line_21"	-0.0690169233985227	0.0163001029401571	2.29427643351993e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0491339990013406
"line_217"	-0.0693095631884457	0.0162915550510127	2.09680958995454e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0100472490990837
"line_228"	-0.0693618006059425	0.016289661906398	2.06240155170086e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.00286148163168853
"line_229"	-0.069466213131851	0.0162913911541852	2.00814828486286e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.00871596647814243
"line_235"	-0.0695344309710331	0.016291676659027	1.97148975448013e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0167172206748889
"line_239"	-0.0694437448265849	0.016291939978984	2.02188568622749e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.00575514740855265
"line_26"	-0.0699293398323448	0.0162960215071929	1.77717419646122e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0617817462198138
"line_280"	-0.0691194068765766	0.0162942474889822	2.21584625846262e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0340278794198756
"line_287"	-0.069858872939912	0.01629402167963	1.80782367268915e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0543556761329302
"line_301"	-0.0694592938063734	0.0162952555357013	2.02109904502498e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.00592414826336896
"line_303"	-0.0690941114026853	0.016291091802544	2.22307671395359e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0354427044655363
"line_304"	-0.0685584124587838	0.0163123592083163	2.63574289808416e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.109391299870127
"line_306"	-0.0694745416303708	0.0162961879404222	2.01484942017613e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.00726915044989251
"line_307"	-0.0695500807921273	0.0162913489083723	1.96226379304362e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0187543546439084
"line_309"	-0.0690448971576583	0.016290014662187	2.25038483683554e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0407450477466114
"line_31"	-0.0696140169706201	0.0162909610263177	1.92714951658905e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0265963347247657
"line_310"	-0.0691229021706753	0.0162985786830816	2.22487814570409e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0357944849742093
"line_313"	-0.0690899666556703	0.0162905611278838	2.22422875007293e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0356677049494563
"line_317"	-0.0693642239344419	0.0162896726998576	2.06105587779173e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0025780210727202
"line_318"	-0.0700432370308519	0.0162985570734198	1.72726274685095e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0741533387568829
"line_319"	-0.0697675854961491	0.0163015018893894	1.87039800303155e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0395777149957057
"line_32"	-0.0666301409720662	0.016613191627119	6.05449624894122e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.470566269333617
"line_320"	-0.0698796400462465	0.016296950141233	1.8037287004968e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0553405294065623
"line_321"	-0.0677627161238432	0.0163052188083667	3.24021935645866e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.199062666951181
"line_324"	-0.0703101444633701	0.016336336573424	1.67808829598503e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0866969367603412
"line_332"	-0.0695944080722589	0.0162912185618897	1.93817080620683e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.024119697428878
"line_335"	-0.0695392829329432	0.0162897265112539	1.96435552477614e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0182916524762398
"line_336"	-0.0699188591644235	0.0163015119298703	1.79396394861541e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.057698033888709
"line_338"	-0.0693312420865557	0.0162897489629809	2.07998488917203e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.00654843474918199
"line_348"	-0.069365894099917	0.0163047395054265	2.09667169495571e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0100186871320558
"line_350"	-0.069276778013025	0.0162978041926493	2.13120862310982e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0171142195677012
"line_352"	-0.0657342966980041	0.0164211285000641	6.25359390506056e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.484617930542505
"line_354"	-0.0691050521249625	0.016479615822154	2.74846087776558e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.127577814366213
"line_355"	-0.0684561192617969	0.0164111972847985	3.02859358439826e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.169729252898588
"line_356"	-0.0690995948937835	0.0162932973672122	2.22543130866397e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0359024485325961
"line_357"	-0.0693900422448641	0.016289938345234	2.04713164504461e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.000365973362799643
"line_358"	-0.069412075479766	0.0162931899262335	2.04253719260238e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.00134177177664618
"line_359"	-0.0692096540466645	0.0162939991630926	2.16116331469816e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0231758417400201
"line_360"	-0.0687888127335804	0.0162934622584461	2.42288246544274e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0728206017979884
"line_361"	-0.0694772841536973	0.01629144697167	2.00217737082174e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0100091965840026
"line_362"	-0.0691988600882796	0.0162938557370652	2.16719908992041e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0243870645199422
"line_365"	-0.0688732473738093	0.0162915723708967	2.36261890197333e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0618819290547199
"line_370"	-0.0694843467734127	0.016298615002042	2.01514942206194e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.00720449079667329
"line_371"	-0.0694960821018453	0.0162931307956697	1.9957937712163e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0113960822521868
"line_373"	-0.0693627229324615	0.0162905560760184	2.0640356370364e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.00320544629118658
"line_374"	-0.0674565065024325	0.0165898280685316	4.77989327856073e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.367906455027843
"line_375"	-0.069066092975398	0.0162915327108483	2.24132145104704e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0389924025266728
"line_377"	-0.0687889310338485	0.0162965851147537	2.43151732498629e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	-0.0743656232089887
"line_379"	-0.0694010370296042	0.0162895106713273	2.03993793972419e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.0018947898835604
"line_38"	-0.0693923435334829	0.0162894730656967	2.04472485064507e-05	"LDHarmonicR2"	"2L_14815128"	-0.0693841868225904	2.04885745884159e-05	0.000876869895188648
